"studyLatitude","studyLongitude","country","effectSize","sampleSize","interventionType","key","author","crop","crop2","duration","soil","climate","location"
37.7,-120.98,"United States of America",-0.235564758,"8","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"1 year","USDA Class 73","Warm Temperate and Xeric","Reported"
23.04,120.31,"Taiwan",-0.035686213,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 62","Hot and Mesic","Reported"
23.18,120.25,"Taiwan",-0.412166904,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 95","Hot and Mesic","Reported"
24.15,120.67,"Taiwan",-0.982517017,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 95","Hot and Mesic","Reported"
38,-97,"United States of America",-0.179340929,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","wheat",NA,"1 year","USDA Class 75","Warm Temperate and Moist","Reported"
38,-97,"United States of America",-0.051293294,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","oat",NA,"1 year","USDA Class 75","Warm Temperate and Moist","Reported"
38,-97,"United States of America",0,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","soybean",NA,"1 year","USDA Class 75","Warm Temperate and Moist","Reported"
38,-97,"United States of America",-0.138586163,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"1 year","USDA Class 75","Warm Temperate and Moist","Reported"
43.7,126.2,"China",-0.100578656,"20","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","soybean",NA,"less than 1 year","USDA Class 69","Cool Temperate and Dry","Reported"
44,-94,"United States of America",0.121736021,"6","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 71","Cool Temperate and Dry","Reported"
42,-93,"United States of America",-0.182321557,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
44,-94,"United States of America",0.035401927,"6","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 71","Cool Temperate and Dry","Reported"
44,-94,"United States of America",0.011320876,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 71","Cool Temperate and Dry","Reported"
44,-94,"United States of America",2.066862759,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 71","Cool Temperate and Dry","Reported"
42,-93,"United States of America",-0.269491049,"6","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-96,"United States of America",0.175972329,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Xeric","Reported"
40,-89,"United States of America",-0.080936762,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
40,-89,"United States of America",-0.161423439,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
44,-94,"United States of America",-0.60205694,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 71","Cool Temperate and Dry","Reported"
42,-93,"United States of America",-0.005271493,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-93,"United States of America",-0.172280395,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-93,"United States of America",-0.021950526,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-93,"United States of America",0.260232957,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-93,"United States of America",-0.062520357,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-93,"United States of America",0.745074791,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
39,-93,"United States of America",-0.113890466,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 84","Warm Temperate and Moist","Reported"
44,-94,"United States of America",-0.373834564,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 71","Cool Temperate and Dry","Reported"
40,-89,"United States of America",-0.155596289,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-93,"United States of America",-0.011741818,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-93,"United States of America",-0.721230149,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-93,"United States of America",-0.70654451,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
40,-89,"United States of America",-0.124939454,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-93,"United States of America",-0.024128155,"6","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-93,"United States of America",0.03217714,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
42,-93,"United States of America",0.03135053,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 76","Cool Temperate and Moist","Reported"
38.53,-121.78,"United States of America",-0.372020117,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.180483897,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.856054237,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.317697891,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.541001996,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.487872523,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","maize",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
9.93,-84.08,"Costa Rica",-0.475423697,"10","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","USDA Class 62","Hot and Mesic","Reported"
9.93,-84.08,"Costa Rica",-0.192371893,"10","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","USDA Class 62","Hot and Mesic","Reported"
9.93,-84.08,"Costa Rica",-0.124297717,"10","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","USDA Class 62","Hot and Mesic","Reported"
13,-86,"Nicaragua",-0.462504387,"43","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","USDA Class 75","Hot and Mesic","Reported"
13,-86,"Nicaragua",-0.19495332,"43","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","USDA Class 75","Hot and Mesic","Reported"
13,-86,"Nicaragua",-0.352637128,"43","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","USDA Class 75","Hot and Mesic","Reported"
44.25,-79,"Canada",-0.074215864,"5","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","wheat",NA,"less than 1 year","USDA Class 85","Cool Temperate and Dry","Reported"
44.25,-79,"Canada",0.046376162,"5","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","wheat",NA,"less than 1 year","USDA Class 85","Cool Temperate and Dry","Reported"
37.12,-120.25,"United States of America",-0.420502985,"6","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","cotton",NA,"more than 4 year","USDA Class 83","Warm Temperate and Xeric","Reported"
37.12,-120.25,"United States of America",-0.204794413,"6","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","cotton",NA,"more than 4 year","USDA Class 83","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",0.044878096,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.120192505,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",0.150457231,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.17650118,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.165602597,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.001952309,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.176251027,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",0.014028897,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.351939811,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","wheat",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",-0.204989349,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","wheat",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",1.077639165,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
38.53,-121.78,"United States of America",0.107110031,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","USDA Class 99","Warm Temperate and Xeric","Reported"
-28.17,-49.55,"Brazil",-0.548637461,"18","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","apple",NA,"less than 1 year","USDA Class 85","Warm Temperate and Moist","Reported"
-28.17,-49.55,"Brazil",0.010730066,"18","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","apple",NA,"less than 1 year","USDA Class 85","Warm Temperate and Moist","Reported"
29.6,79.67,"India",-0.142462682,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","pepper",NA,"less than 1 year","USDA Class 99","Warm Temperate and Moist","Reported"
29.6,79.67,"India",-0.271390385,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","pepper",NA,"less than 1 year","USDA Class 99","Warm Temperate and Moist","Reported"
29.6,79.67,"India",-0.296404033,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","pepper",NA,"less than 1 year","USDA Class 99","Warm Temperate and Moist","Reported"
29.6,79.67,"India",-0.174332853,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","pepper",NA,"less than 1 year","USDA Class 99","Warm Temperate and Moist","Reported"
29.6,79.67,"India",-0.332762804,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","pepper",NA,"less than 1 year","USDA Class 99","Warm Temperate and Moist","Reported"
47.23,8.67,"Switzerland",-0.171155431,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","apple",NA,"1 year","USDA Class 85","Cool Temperate and Moist","Reported"
47.23,8.67,"Switzerland",-0.346226527,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","apple",NA,"1 year","USDA Class 85","Cool Temperate and Moist","Reported"
47.23,8.67,"Switzerland",-0.315599873,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","apple",NA,"1 year","USDA Class 85","Cool Temperate and Moist","Reported"
47.23,8.67,"Switzerland",-0.146123082,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","apple",NA,"1 year","USDA Class 85","Cool Temperate and Moist","Reported"
49.743,15.338,"Czech Republic",-0.434421555,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","wheat",NA,"1 year","USDA Class 72","Cool Temperate and Dry","Reported"
49.743,15.338,"Czech Republic",-0.343857299,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","wheat",NA,"1 year","USDA Class 72","Cool Temperate and Dry","Reported"
49.743,15.338,"Czech Republic",-0.365145752,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","wheat",NA,"1 year","USDA Class 72","Cool Temperate and Dry","Reported"
49.743,15.338,"Czech Republic",-0.212083387,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","wheat",NA,"1 year","USDA Class 72","Cool Temperate and Dry","Reported"
49.743,15.338,"Czech Republic",-0.228891964,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","wheat",NA,"1 year","USDA Class 72","Cool Temperate and Dry","Reported"
49.743,15.338,"Czech Republic",-0.269109653,"2","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","wheat",NA,"1 year","USDA Class 72","Cool Temperate and Dry","Reported"
21.15,79.12,"India",0.10226294,"3","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","cotton",NA,"3 year","USDA Class 44","Extremely Hot and Xeric","Reported"
36.9,30.64,"Turkey",-0.873528873,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-1.05121005,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-0.557191544,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-0.873528873,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-1.168993085,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-1.267433158,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-0.806087592,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-1.267433158,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-0.850539354,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-1.415853163,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-1.108368464,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-1.079380927,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-0.613683009,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-0.779475264,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-0.812811684,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
36.9,30.64,"Turkey",-0.796004566,"15","Organic",10,"dx.doi.org/10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","USDA Class 83","Hot and Dry","Reported"
